44,18:52:18,hi,hi,100,199,199,199,299,299,299,250,365,300,300,300,446,400,400,400,500,500,500,500,600,600,600,649,
45,18:52:21,hi,hi,100,199,199,199,299,299,299,250,365,300,300,300,446,400,400,400,500,500,500,500,600,600,600,651,
46,18:52:24,hi,hi,100,199,195,199,299,299,299,250,365,300,300,300,446,400,400,400,500,500,500,500,600,600,600,651,
47,18:52:27,hi,hi,100,199,191,199,299,299,299,250,365,300,300,300,446,400,400,400,500,500,500,500,600,600,600,650,
48,18:52:30,hi,hi,100,199,188,199,299,299,299,250,365,300,300,300,446,400,400,400,500,500,500,500,600,600,600,650,
49,18:52:32,hi,hi,100,199,190,199,299,299,299,250,365,300,300,300,445,400,400,400,500,500,500,500,600,600,600,649,
50,18:52:38,hi,hi,100,199,198,199,299,299,299,250,365,300,300,300,445,400,400,400,500,500,500,500,600,600,600,651,
51,18:52:41,hi,hi,100,199,199,199,299,299,299,250,365,300,300,300,445,400,400,400,500,500,500,500,600,600,600,649,
52,18:52:43,hi,hi,100,199,199,199,299,299,299,250,365,300,300,300,445,400,400,400,500,500,500,500,600,600,600,651,
53,18:52:46,hi,hi,100,199,199,199,299,299,299,250,365,300,300,300,445,400,400,400,500,500,500,500,600,600,600,651,
54,18:52:49,hi,hi,100,199,199,199,299,299,299,250,365,300,300,300,445,400,400,400,500,500,500,500,600,600,600,650,
55,18:52:52,hi,hi,100,199,199,199,299,299,299,250,365,300,300,300,445,400,400,400,500,500,500,500,600,600,600,649,
56,18:52:54,hi,hi,100,199,199,199,299,299,299,250,365,300,300,300,445,400,400,400,500,500,500,500,600,600,600,650,
57,18:52:57,hi,hi,100,199,199,199,299,299,299,250,365,300,300,300,445,400,400,400,500,500,500,500,600,600,600,651,
58,18:53:00,hi,hi,100,199,199,199,299,299,299,250,365,300,300,300,445,400,400,400,500,500,500,500,600,600,600,649,
59,18:53:03,hi,hi,100,199,199,199,299,299,299,250,365,300,300,300,445,400,400,400,500,500,500,500,600,600,600,649,
60,18:53:05,hi,hi,100,199,197,199,299,299,299,250,365,300,300,300,445,400,400,400,500,500,500,500,600,600,600,649,
61,18:53:11,hi,hi,100,199,188,199,299,299,299,250,365,300,300,300,445,400,400,400,500,500,500,500,600,600,600,651,
62,18:53:14,hi,hi,100,199,189,199,299,299,299,250,365,300,300,300,445,400,400,400,500,500,500,500,600,600,600,649,
63,18:53:16,hi,hi,100,199,193,199,299,299,299,250,365,300,300,300,445,400,400,400,500,500,500,500,600,600,600,651,
64,18:53:19,hi,hi,100,199,198,199,299,299,299,250,365,300,300,300,445,400,400,400,500,500,500,500,600,600,600,651,
65,18:53:22,hi,hi,100,199,199,199,299,299,299,250,365,300,300,300,445,400,400,400,500,500,500,500,600,600,600,649,
66,18:53:25,hi,hi,100,199,199,199,299,299,299,250,365,300,300,300,445,400,400,400,500,500,500,500,600,600,600,651,
67,18:53:30,hi,hi,100,199,199,199,299,299,299,250,365,300,300,300,445,400,400,400,500,500,500,500,600,600,600,649,
68,18:53:33,hi,hi,100,199,199,199,299,299,299,250,365,300,300,300,445,400,400,400,500,500,500,500,600,600,600,649,
69,18:53:39,hi,hi,100,199,199,199,299,299,299,250,365,300,300,300,445,400,400,400,500,500,500,500,600,600,600,651,
70,18:53:41,hi,hi,100,199,199,199,299,299,299,250,365,300,300,300,445,400,400,400,500,500,500,500,600,600,600,649,
71,18:53:44,hi,hi,100,199,199,199,299,299,299,250,365,300,300,300,445,400,400,400,500,500,500,500,600,600,600,649,
72,18:53:47,hi,hi,100,199,198,199,299,299,299,250,365,300,300,300,445,400,400,400,500,500,500,500,600,600,600,651,
